team_abbreviation_home,team_abbreviation_away,pts_home,pts_away,game_date
DAL,DEN,113.0,97.0,2020-03-11 00:00:00
ATL,NYK,131.0,136.0,2020-03-11 00:00:00
MIA,CHA,98.0,109.0,2020-03-11 00:00:00
PHI,DET,124.0,106.0,2020-03-11 00:00:00
NOP,UTA,104.0,106.0,2020-07-30 00:00:00
LAL,LAC,103.0,101.0,2020-07-30 00:00:00
POR,MEM,140.0,135.0,2020-07-31 00:00:00
DAL,HOU,149.0,153.0,2020-07-31 00:00:00
SAS,SAC,129.0,120.0,2020-07-31 00:00:00
MIL,BOS,119.0,112.0,2020-07-31 00:00:00
WAS,PHX,112.0,125.0,2020-07-31 00:00:00
BKN,ORL,118.0,128.0,2020-07-31 00:00:00
OKC,UTA,110.0,94.0,2020-08-01 00:00:00
IND,PHI,127.0,121.0,2020-08-01 00:00:00
TOR,LAL,107.0,92.0,2020-08-01 00:00:00
DEN,MIA,105.0,125.0,2020-08-01 00:00:00
LAC,NOP,126.0,103.0,2020-08-01 00:00:00
MEM,SAS,106.0,108.0,2020-08-02 00:00:00
BOS,POR,128.0,124.0,2020-08-02 00:00:00
ORL,SAC,132.0,116.0,2020-08-02 00:00:00
PHX,DAL,117.0,115.0,2020-08-02 00:00:00
HOU,MIL,120.0,116.0,2020-08-02 00:00:00
BKN,WAS,118.0,110.0,2020-08-02 00:00:00
MIA,TOR,103.0,107.0,2020-08-03 00:00:00
UTA,LAL,108.0,116.0,2020-08-03 00:00:00
OKC,DEN,113.0,121.0,2020-08-03 00:00:00
WAS,IND,100.0,111.0,2020-08-03 00:00:00
NOP,MEM,109.0,99.0,2020-08-03 00:00:00
PHI,SAS,132.0,130.0,2020-08-03 00:00:00
MIA,BOS,112.0,106.0,2020-08-04 00:00:00
MIL,BKN,116.0,119.0,2020-08-04 00:00:00
LAC,PHX,115.0,117.0,2020-08-04 00:00:00
POR,HOU,110.0,102.0,2020-08-04 00:00:00
IND,ORL,120.0,109.0,2020-08-04 00:00:00
SAC,DAL,110.0,114.0,2020-08-04 00:00:00
LAL,OKC,86.0,105.0,2020-08-05 00:00:00
ORL,TOR,99.0,109.0,2020-08-05 00:00:00
WAS,PHI,98.0,107.0,2020-08-05 00:00:00
UTA,MEM,124.0,115.0,2020-08-05 00:00:00
SAS,DEN,126.0,132.0,2020-08-05 00:00:00
BOS,BKN,149.0,115.0,2020-08-05 00:00:00
DEN,POR,115.0,125.0,2020-08-06 00:00:00
MIL,MIA,130.0,116.0,2020-08-06 00:00:00
HOU,LAL,113.0,97.0,2020-08-06 00:00:00
SAC,NOP,140.0,125.0,2020-08-06 00:00:00
DAL,LAC,111.0,126.0,2020-08-06 00:00:00
PHX,IND,114.0,99.0,2020-08-06 00:00:00
PHI,ORL,108.0,101.0,2020-08-07 00:00:00
TOR,BOS,100.0,122.0,2020-08-07 00:00:00
NOP,WAS,118.0,107.0,2020-08-07 00:00:00
BKN,SAC,119.0,106.0,2020-08-07 00:00:00
SAS,UTA,119.0,111.0,2020-08-07 00:00:00
MEM,OKC,121.0,92.0,2020-08-07 00:00:00
IND,LAL,116.0,111.0,2020-08-08 00:00:00
DAL,MIL,136.0,132.0,2020-08-08 00:00:00
MIA,PHX,112.0,119.0,2020-08-08 00:00:00
POR,LAC,117.0,122.0,2020-08-08 00:00:00
DEN,UTA,134.0,132.0,2020-08-08 00:00:00
NOP,SAS,113.0,122.0,2020-08-09 00:00:00
OKC,WAS,121.0,103.0,2020-08-09 00:00:00
TOR,MEM,108.0,99.0,2020-08-09 00:00:00
POR,PHI,124.0,121.0,2020-08-09 00:00:00
LAC,BKN,120.0,129.0,2020-08-09 00:00:00
SAC,HOU,112.0,129.0,2020-08-09 00:00:00
BOS,ORL,122.0,119.0,2020-08-09 00:00:00
PHX,OKC,128.0,101.0,2020-08-10 00:00:00
LAL,DEN,124.0,121.0,2020-08-10 00:00:00
UTA,DAL,114.0,122.0,2020-08-10 00:00:00
MIA,IND,114.0,92.0,2020-08-10 00:00:00
MIL,TOR,106.0,114.0,2020-08-10 00:00:00
WAS,MIL,113.0,126.0,2020-08-11 00:00:00
ORL,BKN,96.0,108.0,2020-08-11 00:00:00
SAC,NOP,112.0,106.0,2020-08-11 00:00:00
MEM,BOS,107.0,122.0,2020-08-11 00:00:00
PHI,PHX,117.0,130.0,2020-08-11 00:00:00
DAL,POR,131.0,134.0,2020-08-11 00:00:00
SAS,HOU,123.0,105.0,2020-08-11 00:00:00
HOU,IND,104.0,108.0,2020-08-12 00:00:00
PHI,TOR,121.0,125.0,2020-08-12 00:00:00
OKC,MIA,116.0,115.0,2020-08-12 00:00:00
DEN,LAC,111.0,124.0,2020-08-12 00:00:00
UTA,SAS,118.0,112.0,2020-08-13 00:00:00
PHX,DAL,128.0,102.0,2020-08-13 00:00:00
BOS,WAS,90.0,96.0,2020-08-13 00:00:00
LAL,SAC,122.0,136.0,2020-08-13 00:00:00
ORL,NOP,133.0,127.0,2020-08-13 00:00:00
MEM,MIL,119.0,106.0,2020-08-13 00:00:00
BKN,POR,133.0,134.0,2020-08-13 00:00:00
LAC,OKC,107.0,103.0,2020-08-14 00:00:00
IND,MIA,109.0,92.0,2020-08-14 00:00:00
HOU,PHI,96.0,134.0,2020-08-14 00:00:00
TOR,DEN,117.0,109.0,2020-08-14 00:00:00
